action,align_mode,ask,bid,bos,bos_strength,breakevens,delta,dte,dtf_dir,entry,entry_model,expiry,greeks_conf,greeks_max_lots,htf_align,htf_dir,is_live,iv,iv_pct,iv_samples,kite_symbol,legs_json,lot_size,ltf_dir,ltp,margin_est,max_loss,max_lots,max_profit,mid,mkt_bias,mkt_risk_off,mkt_strength,net_premium,notes,pass_caps,quote_ts,reason,regime,regime_conf,right,risk_lots,score,sent_mult,session,side,signal_strength,sl,spot_symbol,spread_pct,strategy_type,strike,target,theta_day,time_stop_min,tradingsymbol,ts_signal,underlying,vega_1pct
BUY_PE,hard,56.85,55.35,NONE,0.0,,-0.8919895112610855,0,,56.85,ask,2026-02-24,high,0,True,DOWN,False,1.9872671430740358,0.5,2,NFO:ADANIGREEN26FEB1020PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":1020,""tradingsymbol"":""ADANIGREEN26FEB1020PE"",""instrument_token"":15104514,""bid"":55.35,""ask"":56.85,""mid"":56.1,""ltp"":56.1,""oi"":53400.0,""volume"":60600.0,""spread_pct"":0.026737967914438502,""price_used"":56.85,""tag"":""long"",""iv"":1.9872671430740358,""delta"":-0.8919895112610855,""gamma"":0.0044482316882516835,""vega_1pct"":0.03896199408311818,""theta_day"":-22.305077993882247,""greeks_conf"":""high""}]",600,DOWN,56.1,34110.0,56.85,0,,56.1,BEARISH,True,0.6875,56.85,adx=16.5 | ivp=0.50 | dte=0 | spr=0.027 | fallback single-leg,False,,Trend DOWN but ADX<18. Trigger SHORT when ADX>=18 AND RSI<=48.,TREND,0.829445165073893,PE,0,-0.9826075762065555,1.136625,MID,SHORT,0.9826075762065555,28.425,NSE:ADANIGREEN,0.026737967914438502,BUY_PE,1020,102.33,-22.305077993882247,90,ADANIGREEN26FEB1020PE,None,ADANIGREEN,0.03896199408311818
BEAR_PUT_SPREAD,hard,45.35,45.25,NONE,0.0,25469.30,-0.2749814187862626,0,,45.35,ask,2026-02-24,high,0,True,DOWN,True,0.22037959323811535,1.0,2,NFO:NIFTY26FEB25500PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":25500,""tradingsymbol"":""NIFTY26FEB25500PE"",""instrument_token"":16602370,""bid"":45.25,""ask"":45.35,""mid"":45.3,""ltp"":45.3,""oi"":28041130.0,""volume"":679060980.0,""spread_pct"":0.0022075055187638286,""quote_ts"":""2026-02-24T11:24:55"",""price_used"":45.35,""tag"":""long"",""iv"":0.22037959323811535,""delta"":-0.47814342707670854,""gamma"":0.003281947770585982,""vega_1pct"":2.1938767789451585,""theta_day"":-140.0323135782556,""greeks_conf"":""high""},{""side"":""SELL"",""right"":""PE"",""strike"":25400,""tradingsymbol"":""NIFTY26FEB25400PE"",""instrument_token"":16601346,""bid"":14.65,""ask"":14.75,""mid"":14.7,""ltp"":14.7,""oi"":23798125.0,""volume"":468492635.0,""spread_pct"":0.0068027210884353505,""quote_ts"":""2026-02-24T11:24:55"",""price_used"":14.65,""tag"":""short"",""iv"":0.23376440959191325,""delta"":-0.20316200829044595,""gamma"":0.002195064920583178,""vega_1pct"":1.5564491868228703,""theta_day"":-106.03996983033446,""greeks_conf"":""high""}]",65,DOWN,45.3,1995.5000000000002,30.700000000000003,0,69.3,45.3,BEARISH,True,0.6875,30.700000000000003,adx=27.2 | ivp=1.00 | dte=0 | spr=0.002 | volatile -> direction via debit spread,False,2026-02-24T11:24:55,LIVE signal,VOLATILE,1.0,PE,0,-1.3100991336617085,1.136625,MID,SHORT,1.3100991336617085,15.350000000000001,NSE:NIFTY 50,0.0022075055187638286,BEAR_PUT_SPREAD,25500,86.14,-33.992343747921154,90,NIFTY26FEB25500PE,None,NIFTY,0.6374275921222883
BUY_CE,hard,25.1,24.8,NONE,0.0,,0.9999999999836039,0,,25.1,ask,2026-02-24,low,0,True,UP,True,0.5,1.0,2,NFO:NTPC26FEB350CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":350,""tradingsymbol"":""NTPC26FEB350CE"",""instrument_token"":31220482,""bid"":24.8,""ask"":25.1,""mid"":24.950000000000003,""ltp"":24.950000000000003,""oi"":11094000.0,""volume"":280500.0,""spread_pct"":0.012024048096192412,""price_used"":25.1,""tag"":""long"",""iv"":0.5,""delta"":0.9999999999836039,""gamma"":2.7383178727639626e-11,""vega_1pct"":9.020543923349474e-12,""theta_day"":-0.05753263877289257,""greeks_conf"":""low""}]",1500,UP,24.950000000000003,37650.0,25.1,0,,24.950000000000003,BEARISH,True,0.6875,25.1,adx=22.3 | ivp=1.00 | dte=0 | spr=0.012 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,CE,0,0.7555149793336656,0.8195,MID,LONG,0.7555149793336656,12.55,NSE:NTPC,0.012024048096192412,BUY_CE,350,45.18000000000001,-0.05753263877289257,90,NTPC26FEB350CE,None,NTPC,9.020543923349474e-12
BUY_PE,hard,122.05,118.0,NONE,0.0,,-1.0,0,,122.05,ask,2026-02-24,low,0,True,DOWN,False,0.5,1.0,2,NFO:NUVAMA26FEB1400PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":1400,""tradingsymbol"":""NUVAMA26FEB1400PE"",""instrument_token"":31265026,""bid"":118.0,""ask"":122.05,""mid"":120.025,""ltp"":120.025,""oi"":81000.0,""volume"":10500.0,""spread_pct"":0.03374297021453861,""price_used"":122.05,""tag"":""long"",""iv"":0.5,""delta"":-1.0,""gamma"":2.196269945904484e-17,""vega_1pct"":8.376823426353061e-17,""theta_day"":0.23013055038431346,""greeks_conf"":""low""}]",500,DOWN,120.025,61025.0,122.05,0,,120.025,BEARISH,True,0.6875,122.05,adx=23.5 | ivp=1.00 | dte=0 | spr=0.034 | fallback single-leg,False,,Trigger SHORT when RSI closes <= 48 AND price closes below EMA_fast.,VOLATILE,1.0,PE,0,-0.8633241970732104,1.136625,MID,SHORT,0.8633241970732104,61.025,NSE:NUVAMA,0.03374297021453861,BUY_PE,1400,219.69,0.23013055038431346,90,NUVAMA26FEB1400PE,None,NUVAMA,8.376823426353061e-17
BUY_PE,hard,15.18,14.77,BOS_DOWN,0.04171632896306066,,-0.9999999344866946,0,,15.18,ask,2026-02-24,low,0,True,DOWN,True,0.5,1.0,2,NFO:NYKAA26FEB275PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":275,""tradingsymbol"":""NYKAA26FEB275PE"",""instrument_token"":31391490,""bid"":14.77,""ask"":15.18,""mid"":14.975,""ltp"":14.975,""oi"":375000.0,""volume"":93750.0,""spread_pct"":0.027378964941569293,""price_used"":15.18,""tag"":""long"",""iv"":0.5,""delta"":-0.9999999344866946,""gamma"":1.274670627173685e-07,""vega_1pct"":2.0040951118531986e-08,""theta_day"":0.045201267299741534,""greeks_conf"":""low""}]",3125,DOWN,14.975,47437.5,15.18,0,,14.975,BEARISH,True,0.6875,15.18,adx=33.6 | ivp=1.00 | dte=0 | spr=0.027 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,PE,0,-1.2005638475746148,1.136625,MID,SHORT,1.2005638475746148,7.59,NSE:NYKAA,0.027378964941569293,BUY_PE,275,27.324,0.045201267299741534,90,NYKAA26FEB275PE,None,NYKAA,2.0040951118531986e-08
BUY_PE,hard,101.2,96.8,NONE,0.0,,-0.7026287979466204,0,,101.2,ask,2026-02-24,high,0,True,DOWN,True,0.9607251616454123,1.0,2,NFO:OFSS26FEB6600PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":6600,""tradingsymbol"":""OFSS26FEB6600PE"",""instrument_token"":31577346,""bid"":96.8,""ask"":101.2,""mid"":99.0,""ltp"":99.0,""oi"":23850.0,""volume"":47550.0,""spread_pct"":0.0444444444444445,""price_used"":101.2,""tag"":""long"",""iv"":0.9607251616454123,""delta"":-0.7026287979466204,""gamma"":0.0025587685779192644,""vega_1pct"":0.48784869027782307,""theta_day"":-137.01454933536087,""greeks_conf"":""high""}]",75,DOWN,99.0,7590.0,101.2,0,,99.0,BEARISH,True,0.6875,101.2,adx=27.8 | ivp=1.00 | dte=0 | spr=0.044 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,PE,0,-1.3196509734199082,1.136625,MID,SHORT,1.3196509734199082,50.6,NSE:OFSS,0.0444444444444445,BUY_PE,6600,182.16,-137.01454933536087,90,OFSS26FEB6600PE,None,OFSS,0.48784869027782307
BUY_CE,hard,32.6,31.8,NONE,0.0,,0.9999999999843456,0,,32.6,ask,2026-02-24,low,0,True,UP,False,0.5,1.0,2,NFO:OIL26FEB440CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":440,""tradingsymbol"":""OIL26FEB440CE"",""instrument_token"":31613442,""bid"":31.8,""ask"":32.6,""mid"":32.2,""ltp"":32.2,""oi"":82600.0,""volume"":12600.0,""spread_pct"":0.02484472049689443,""price_used"":32.6,""tag"":""long"",""iv"":0.5,""delta"":0.9999999999843456,""gamma"":2.082078340682073e-11,""vega_1pct"":1.0835963102972673e-11,""theta_day"":-0.07232674673261728,""greeks_conf"":""low""}]",1400,UP,32.2,45640.0,32.6,0,,32.2,BEARISH,True,0.6875,32.6,adx=14.4 | ivp=1.00 | dte=0 | spr=0.025 | fallback single-leg,False,,Trend UP but ADX<18. Trigger LONG when ADX>=18 AND RSI>=52.,VOLATILE,1.0,CE,0,0.5329782789820168,0.8195,MID,LONG,0.5329782789820168,16.3,NSE:OIL,0.02484472049689443,BUY_CE,440,58.68000000000001,-0.07232674673261728,90,OIL26FEB440CE,None,OIL,1.0835963102972673e-11
BUY_CE,hard,11.3,11.05,NONE,0.0,,0.9896284528929951,0,,11.3,ask,2026-02-24,high,0,True,UP,True,0.8325203647460939,1.0,2,NFO:ONGC26FEB263.75CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":264,""tradingsymbol"":""ONGC26FEB263.75CE"",""instrument_token"":31702274,""bid"":11.05,""ask"":11.3,""mid"":11.175,""ltp"":11.175,""oi"":15471000.0,""volume"":353250.0,""spread_pct"":0.022371364653243846,""price_used"":11.3,""tag"":""long"",""iv"":0.8325203647460939,""delta"":0.9896284528929951,""gamma"":0.005564777140300256,""vega_1pct"":0.0016340394698699683,""theta_day"":-0.4429182457542291,""greeks_conf"":""high""}]",2250,UP,11.175,25425.0,11.3,0,,11.175,BEARISH,True,0.6875,11.3,adx=19.7 | ivp=1.00 | dte=0 | spr=0.022 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,CE,0,0.8587793351352879,0.8195,MID,LONG,0.8587793351352879,5.65,NSE:ONGC,0.022371364653243846,BUY_CE,264,20.340000000000003,-0.4429182457542291,90,ONGC26FEB263.75CE,None,ONGC,0.0016340394698699683
BUY_PE,hard,20.7,20.15,NONE,0.0,,-0.7775432299722675,0,,20.7,ask,2026-02-24,high,0,True,DOWN,True,0.9138878411483766,0.5,2,NFO:PAYTM26FEB1160PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":1160,""tradingsymbol"":""PAYTM26FEB1160PE"",""instrument_token"":32008962,""bid"":20.15,""ask"":20.7,""mid"":20.424999999999997,""ltp"":20.424999999999997,""oi"":101500.0,""volume"":534325.0,""spread_pct"":0.026927784577723417,""price_used"":20.7,""tag"":""long"",""iv"":0.9138878411483766,""delta"":-0.7775432299722675,""gamma"":0.013225534892749538,""vega_1pct"":0.07346315668538998,""theta_day"":-19.59814672400039,""greeks_conf"":""high""}]",725,DOWN,20.424999999999997,15007.5,20.7,0,,20.424999999999997,BEARISH,True,0.6875,20.7,adx=25.9 | ivp=0.50 | dte=0 | spr=0.027 | fallback single-leg,False,,LIVE signal,TREND,0.9846374370290631,PE,0,-1.401909774925342,1.136625,MID,SHORT,1.401909774925342,10.35,NSE:PAYTM,0.026927784577723417,BUY_PE,1160,37.26,-19.59814672400039,90,PAYTM26FEB1160PE,None,PAYTM,0.07346315668538998
BUY_PE,hard,21.95,21.0,BOS_DOWN,0.058091286307053944,,-0.5703682981218032,0,,21.95,ask,2026-02-24,high,0,True,DOWN,True,0.426856001909256,1.0,2,NFO:PERSISTENT26FEB4700PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":4700,""tradingsymbol"":""PERSISTENT26FEB4700PE"",""instrument_token"":37995010,""bid"":21.0,""ask"":21.95,""mid"":21.475,""ltp"":21.475,""oi"":72700.0,""volume"":1638200.0,""spread_pct"":0.04423748544819554,""price_used"":21.95,""tag"":""long"",""iv"":0.426856001909256,""delta"":-0.5703682981218032,""gamma"":0.009086961521371008,""vega_1pct"":0.3976180074051994,""theta_day"":-49.48805268909096,""greeks_conf"":""high""}]",100,DOWN,21.475,2195.0,21.95,0,,21.475,BEARISH,True,0.6875,21.95,adx=55.8 | ivp=1.00 | dte=0 | spr=0.044 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,PE,0,-1.7674656167730007,1.136625,MID,SHORT,1.7674656167730007,10.975,NSE:PERSISTENT,0.04423748544819554,BUY_PE,4700,39.51,-49.48805268909096,90,PERSISTENT26FEB4700PE,None,PERSISTENT,0.3976180074051994
BUY_CE,hard,18.9,18.7,NONE,0.0,,0.9999999997722364,0,,18.9,ask,2026-02-24,low,0,True,UP,False,0.5,1.0,2,NFO:PETRONET26FEB285CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":285,""tradingsymbol"":""PETRONET26FEB285CE"",""instrument_token"":32133890,""bid"":18.7,""ask"":18.9,""mid"":18.799999999999997,""ltp"":18.799999999999997,""oi"":305900.0,""volume"":83600.0,""spread_pct"":0.010638297872340389,""price_used"":18.9,""tag"":""long"",""iv"":0.5,""delta"":0.9999999997722364,""gamma"":4.423707875678699e-10,""vega_1pct"":9.566963475339791e-11,""theta_day"":-0.04684802044340989,""greeks_conf"":""low""}]",1900,UP,18.799999999999997,35910.0,18.9,0,,18.799999999999997,BEARISH,True,0.6875,18.9,adx=15.4 | ivp=1.00 | dte=0 | spr=0.011 | fallback single-leg,False,,Trend UP but ADX<18. Trigger LONG when ADX>=18 AND RSI>=52.,VOLATILE,1.0,CE,0,0.5436763747181073,0.8195,MID,LONG,0.5436763747181073,9.45,NSE:PETRONET,0.010638297872340389,BUY_CE,285,34.019999999999996,-0.04684802044340989,90,PETRONET26FEB285CE,None,PETRONET,9.566963475339791e-11
BUY_CE,hard,16.4,15.9,BOS_UP,0.23376623376622796,,0.9535295522034549,0,,16.4,ask,2026-02-24,high,0,True,UP,True,1.0870369154052737,1.0,2,NFO:PFC26FEB400CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":400,""tradingsymbol"":""PFC26FEB400CE"",""instrument_token"":32170754,""bid"":15.9,""ask"":16.4,""mid"":16.15,""ltp"":16.15,""oi"":1307800.0,""volume"":153400.0,""spread_pct"":0.030959752321981317,""price_used"":16.4,""tag"":""long"",""iv"":1.0870369154052737,""delta"":0.9535295522034549,""gamma"":0.009970744731263272,""vega_1pct"":0.008729157568799164,""theta_day"":-2.854929932042559,""greeks_conf"":""high""}]",1300,UP,16.15,21319.999999999996,16.4,0,,16.15,BEARISH,True,0.6875,16.4,adx=18.3 | ivp=1.00 | dte=0 | spr=0.031 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,CE,0,0.8419888365353393,0.8195,MID,LONG,0.8419888365353393,8.2,NSE:PFC,0.030959752321981317,BUY_CE,400,29.52,-2.854929932042559,90,PFC26FEB400CE,None,PFC,0.008729157568799164
BUY_CE,hard,11.69,11.55,NONE,0.0,,0.9955078371150575,0,,11.69,ask,2026-02-24,high,0,True,UP,False,1.650391294921875,1.0,2,NFO:PNB26FEB120CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":120,""tradingsymbol"":""PNB26FEB120CE"",""instrument_token"":32648962,""bid"":11.55,""ask"":11.69,""mid"":11.620000000000001,""ltp"":11.620000000000001,""oi"":2816000.0,""volume"":224000.0,""spread_pct"":0.012048192771084232,""price_used"":11.69,""tag"":""long"",""iv"":1.650391294921875,""delta"":0.9955078371150575,""gamma"":0.002804950540308964,""vega_1pct"":0.0003731126020715046,""theta_day"":-0.20090890047223878,""greeks_conf"":""high""}]",8000,UP,11.620000000000001,93520.0,11.69,0,,11.620000000000001,BEARISH,True,0.6875,11.69,adx=16.5 | ivp=1.00 | dte=0 | spr=0.012 | fallback single-leg,False,,Trend UP but ADX<18. Trigger LONG when ADX>=18 AND RSI>=52.,VOLATILE,1.0,CE,0,0.6514336970974172,0.8195,MID,LONG,0.6514336970974172,5.845,NSE:PNB,0.012048192771084232,BUY_CE,120,21.041999999999998,-0.20090890047223878,90,PNB26FEB120CE,None,PNB,0.0003731126020715046
BUY_PE,hard,61.65,59.5,NONE,0.0,,-0.9999999999728147,0,,61.65,ask,2026-02-24,low,0,True,DOWN,True,0.5,1.0,2,NFO:PNBHOUSING26FEB890PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":890,""tradingsymbol"":""PNBHOUSING26FEB890PE"",""instrument_token"":39814914,""bid"":59.5,""ask"":61.65,""mid"":60.575,""ltp"":60.575,""oi"":35750.0,""volume"":44200.0,""spread_pct"":0.03549319026000823,""price_used"":61.65,""tag"":""long"",""iv"":0.5,""delta"":-0.9999999999728147,""gamma"":2.0381696685458228e-11,""vega_1pct"":3.2598267028269715e-11,""theta_day"":0.1462972808178794,""greeks_conf"":""low""}]",650,DOWN,60.575,40072.5,61.65,0,,60.575,BEARISH,True,0.6875,61.65,adx=36.0 | ivp=1.00 | dte=0 | spr=0.035 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,PE,0,-1.2337498621168366,1.136625,MID,SHORT,1.2337498621168366,30.825,NSE:PNBHOUSING,0.03549319026000823,BUY_PE,890,110.97,0.1462972808178794,90,PNBHOUSING26FEB890PE,None,PNBHOUSING,3.2598267028269715e-11
BUY_PE,hard,205.4,203.0,NONE,0.0,,-0.9234403319774,0,,205.4,ask,2026-02-24,low,0,True,DOWN,True,3.943557950546264,1.0,2,NFO:POLICYBZR26FEB1700PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":1700,""tradingsymbol"":""POLICYBZR26FEB1700PE"",""instrument_token"":39850242,""bid"":203.0,""ask"":205.4,""mid"":204.2,""ltp"":204.2,""oi"":42000.0,""volume"":8050.0,""spread_pct"":0.011753183153770842,""price_used"":205.4,""tag"":""long"",""iv"":3.943557950546264,""delta"":-0.9234403319774,""gamma"":0.0011269771592656663,""vega_1pct"":0.04652287098371224,""theta_day"":-53.758318167070776,""greeks_conf"":""low""}]",350,DOWN,204.2,71890.0,205.4,0,,204.2,BEARISH,True,0.6875,205.4,adx=27.7 | ivp=1.00 | dte=0 | spr=0.012 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,PE,0,-1.1211807495416761,1.136625,MID,SHORT,1.1211807495416761,102.7,NSE:POLICYBZR,0.011753183153770842,BUY_PE,1700,369.72,-53.758318167070776,90,POLICYBZR26FEB1700PE,None,POLICYBZR,0.04652287098371224
BUY_CE,hard,499.95,488.55,NONE,0.0,,0.999999999427498,0,,499.95,ask,2026-02-24,low,0,True,UP,True,0.5,1.0,2,NFO:POLYCAB26FEB7600CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":7600,""tradingsymbol"":""POLYCAB26FEB7600CE"",""instrument_token"":32891906,""bid"":488.55,""ask"":499.95,""mid"":494.25,""ltp"":494.25,""oi"":27875.0,""volume"":49125.0,""spread_pct"":0.023065250379362624,""price_used"":499.95,""tag"":""long"",""iv"":0.5,""delta"":0.999999999427498,""gamma"":4.084815584481092e-11,""vega_1pct"":6.256917084702045e-09,""theta_day"":-1.2492811184643218,""greeks_conf"":""low""}]",125,UP,494.25,62493.75,499.95,0,,494.25,BEARISH,True,0.6875,499.95,adx=39.2 | ivp=1.00 | dte=0 | spr=0.023 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,CE,0,0.9209824423965327,0.8195,MID,LONG,0.9209824423965327,249.975,NSE:POLYCAB,0.023065250379362624,BUY_CE,7600,899.91,-1.2492811184643218,90,POLYCAB26FEB7600CE,None,POLYCAB,6.256917084702045e-09
BUY_CE,hard,12.9,12.65,NONE,0.0,,0.9999926861639468,0,,12.9,ask,2026-02-24,low,0,True,UP,True,0.5,1.0,2,NFO:POWERGRID26FEB290CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":290,""tradingsymbol"":""POWERGRID26FEB290CE"",""instrument_token"":33032962,""bid"":12.65,""ask"":12.9,""mid"":12.775,""ltp"":12.775,""oi"":8019900.0,""volume"":178600.0,""spread_pct"":0.019569471624266144,""price_used"":12.9,""tag"":""long"",""iv"":0.5,""delta"":0.9999926861639468,""gamma"":1.0145307507137641e-05,""vega_1pct"":2.1784905315085485e-06,""theta_day"":-0.04799031151228874,""greeks_conf"":""low""}]",1900,UP,12.775,24510.0,12.9,0,,12.775,BEARISH,True,0.6875,12.9,adx=29.9 | ivp=1.00 | dte=0 | spr=0.020 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,CE,0,0.8293334871308956,0.8195,MID,LONG,0.8293334871308956,6.45,NSE:POWERGRID,0.019569471624266144,BUY_CE,290,23.220000000000002,-0.04799031151228874,90,POWERGRID26FEB290CE,None,POWERGRID,2.1784905315085485e-06
BUY_CE,hard,18.45,17.05,BOS_UP,0.2551440329218107,,0.10904913519571724,0,,18.45,ask,2026-02-24,high,0,True,UP,True,0.6408819333777428,0.5,2,NFO:POWERINDIA26FEB25000CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":25000,""tradingsymbol"":""POWERINDIA26FEB25000CE"",""instrument_token"":33096706,""bid"":17.05,""ask"":18.45,""mid"":17.75,""ltp"":17.75,""oi"":30800.0,""volume"":88250.0,""spread_pct"":0.07887323943661964,""price_used"":18.45,""tag"":""long"",""iv"":0.6408819333777428,""delta"":0.10904913519571724,""gamma"":0.0005501479405006711,""vega_1pct"":0.9903922204110092,""theta_day"":-187.3765363428001,""greeks_conf"":""high""}]",50,UP,17.75,922.5,18.45,0,,17.75,BEARISH,True,0.6875,18.45,adx=26.3 | ivp=0.50 | dte=0 | spr=0.079 | fallback single-leg,False,,LIVE signal,TREND,0.9862246547775098,CE,2,1.015167267040982,0.8195,MID,LONG,1.015167267040982,9.225,NSE:POWERINDIA,0.07887323943661964,BUY_CE,25000,33.21,-187.3765363428001,90,POWERINDIA26FEB25000CE,None,POWERINDIA,0.9903922204110092
BUY_PE,hard,20.05,19.76,NONE,0.0,,-1.0,0,,20.05,ask,2026-02-24,low,0,True,DOWN,True,0.5,1.0,2,NFO:PPLPHARMA26FEB180PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":180,""tradingsymbol"":""PPLPHARMA26FEB180PE"",""instrument_token"":33210114,""bid"":19.76,""ask"":20.05,""mid"":19.905,""ltp"":19.905,""oi"":102375.0,""volume"":13125.0,""spread_pct"":0.014569203717658836,""price_used"":20.05,""tag"":""long"",""iv"":0.5,""delta"":-1.0,""gamma"":3.1089656395416133e-27,""vega_1pct"":1.850760937441733e-28,""theta_day"":0.029588215437279144,""greeks_conf"":""low""}]",2625,DOWN,19.905,52631.25,20.05,0,,19.905,BEARISH,True,0.6875,20.05,adx=20.1 | ivp=1.00 | dte=0 | spr=0.015 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,PE,0,-1.0167503541575724,1.136625,MID,SHORT,1.0167503541575724,10.025,NSE:PPLPHARMA,0.014569203717658836,BUY_PE,180,36.09,0.029588215437279144,90,PPLPHARMA26FEB180PE,None,PPLPHARMA,1.850760937441733e-28
BUY_PE,hard,16.8,16.5,BOS_UP,0.297169811320749,,-0.9999904883126496,0,,16.8,ask,2026-02-24,low,0,True,DOWN,False,0.5,1.0,2,NFO:RECLTD26FEB370PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":370,""tradingsymbol"":""RECLTD26FEB370PE"",""instrument_token"":33517570,""bid"":16.5,""ask"":16.8,""mid"":16.65,""ltp"":16.65,""oi"":760200.0,""volume"":245000.0,""spread_pct"":0.018018018018018063,""price_used"":16.8,""tag"":""long"",""iv"":0.5,""delta"":-0.9999904883126496,""gamma"":1.1211210158622306e-05,""vega_1pct"":3.2529280015754687e-06,""theta_day"":0.06034042584879525,""greeks_conf"":""low""}]",1400,DOWN,16.65,23520.0,16.8,0,,16.65,BEARISH,True,0.6875,16.8,adx=18.3 | ivp=1.00 | dte=0 | spr=0.018 | fallback single-leg,False,,Trigger SHORT when RSI closes <= 48 AND price closes below EMA_fast.,VOLATILE,1.0,PE,0,-0.7927677325246015,1.136625,MID,SHORT,0.7927677325246015,8.4,NSE:RECLTD,0.018018018018018063,BUY_PE,370,30.240000000000002,0.06034042584879525,90,RECLTD26FEB370PE,None,RECLTD,3.2529280015754687e-06
BUY_PE,hard,84.65,84.0,NONE,0.0,,-0.8803701631678653,0,,84.65,ask,2026-02-24,high,0,True,DOWN,False,2.1339040766372683,1.0,2,NFO:RELIANCE26FEB1500PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":1500,""tradingsymbol"":""RELIANCE26FEB1500PE"",""instrument_token"":33672706,""bid"":84.0,""ask"":84.65,""mid"":84.325,""ltp"":84.325,""oi"":1073500.0,""volume"":166000.0,""spread_pct"":0.007708271568336859,""price_used"":84.65,""tag"":""long"",""iv"":2.1339040766372683,""delta"":-0.8803701631678653,""gamma"":0.0030565339231258333,""vega_1pct"":0.06108570735796261,""theta_day"":-38.19262141675793,""greeks_conf"":""high""}]",500,DOWN,84.325,42325.0,84.65,0,,84.325,BEARISH,True,0.6875,84.65,adx=12.6 | ivp=1.00 | dte=0 | spr=0.008 | fallback single-leg,False,,Trend DOWN but ADX<18. Trigger SHORT when ADX>=18 AND RSI<=48.,VOLATILE,1.0,PE,0,-0.841185569219313,1.136625,MID,SHORT,0.841185569219313,42.325,NSE:RELIANCE,0.007708271568336859,BUY_PE,1500,152.37,-38.19262141675793,90,RELIANCE26FEB1500PE,None,RELIANCE,0.06108570735796261
BUY_CE,hard,14.8,14.45,NONE,0.0,,0.999996897765994,0,,14.8,ask,2026-02-24,low,0,True,UP,False,0.5,1.0,2,NFO:RVNL26FEB300CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":300,""tradingsymbol"":""RVNL26FEB300CE"",""instrument_token"":33832706,""bid"":14.45,""ask"":14.8,""mid"":14.625,""ltp"":14.625,""oi"":666425.0,""volume"":65575.0,""spread_pct"":0.02393162393162403,""price_used"":14.8,""tag"":""long"",""iv"":0.5,""delta"":0.999996897765994,""gamma"":4.315449374707034e-06,""vega_1pct"":9.948681186678948e-07,""theta_day"":-0.04946012963062515,""greeks_conf"":""low""}]",1525,UP,14.625,22570.0,14.8,0,,14.625,BEARISH,True,0.6875,14.8,adx=15.3 | ivp=1.00 | dte=0 | spr=0.024 | fallback single-leg,False,,Trend UP but ADX<18. Trigger LONG when ADX>=18 AND RSI>=52.,VOLATILE,1.0,CE,0,0.5425003897260608,0.8195,MID,LONG,0.5425003897260608,7.4,NSE:RVNL,0.02393162393162403,BUY_CE,300,26.64,-0.04946012963062515,90,RVNL26FEB300CE,None,RVNL,9.948681186678948e-07
